subsector,variable_field,variable,area,energy,length,mass,monetary,power,volume,emission_gas,peru_specific_data_20250808,input_variable
Land Use,ef_lndu_conv_shrublands_to_forests_primary_gg_co2_ha,:math:\text{CO}_2 Land Use Conversion Emission Factor,ha,,,gg,,,,co2,1,1
Land Use,ef_lndu_conv_shrublands_to_forests_secondary_gg_co2_ha,:math:\text{CO}_2 Land Use Conversion Emission Factor,ha,,,gg,,,,co2,1,1
Land Use,ef_lndu_conv_shrublands_to_grasslands_gg_co2_ha,:math:\text{CO}_2 Land Use Conversion Emission Factor,ha,,,gg,,,,co2,1,1
Land Use,ef_lndu_conv_shrublands_to_other_gg_co2_ha,:math:\text{CO}_2 Land Use Conversion Emission Factor,ha,,,gg,,,,co2,1,1
Land Use,ef_lndu_conv_shrublands_to_pastures_gg_co2_ha,:math:\text{CO}_2 Land Use Conversion Emission Factor,ha,,,gg,,,,co2,1,1
Land Use,ef_lndu_conv_shrublands_to_settlements_gg_co2_ha,:math:\text{CO}_2 Land Use Conversion Emission Factor,ha,,,gg,,,,co2,1,1
Land Use,ef_lndu_conv_shrublands_to_shrublands_gg_co2_ha,:math:\text{CO}_2 Land Use Conversion Emission Factor,ha,,,gg,,,,co2,1,1
Land Use,ef_lndu_conv_shrublands_to_wetlands_gg_co2_ha,:math:\text{CO}_2 Land Use Conversion Emission Factor,ha,,,gg,,,,co2,1,1
Land Use,ef_lndu_conv_wetlands_to_croplands_gg_co2_ha,:math:\text{CO}_2 Land Use Conversion Emission Factor,ha,,,gg,,,,co2,1,1
Land Use,ef_lndu_conv_wetlands_to_flooded_gg_co2_ha,:math:\text{CO}_2 Land Use Conversion Emission Factor,ha,,,gg,,,,co2,1,1
Land Use,ef_lndu_conv_wetlands_to_forests_mangroves_gg_co2_ha,:math:\text{CO}_2 Land Use Conversion Emission Factor,ha,,,gg,,,,co2,1,1
Land Use,ef_lndu_conv_wetlands_to_forests_primary_gg_co2_ha,:math:\text{CO}_2 Land Use Conversion Emission Factor,ha,,,gg,,,,co2,1,1
Land Use,ef_lndu_conv_wetlands_to_forests_secondary_gg_co2_ha,:math:\text{CO}_2 Land Use Conversion Emission Factor,ha,,,gg,,,,co2,1,1
Land Use,ef_lndu_conv_wetlands_to_grasslands_gg_co2_ha,:math:\text{CO}_2 Land Use Conversion Emission Factor,ha,,,gg,,,,co2,1,1
Land Use,ef_lndu_conv_wetlands_to_other_gg_co2_ha,:math:\text{CO}_2 Land Use Conversion Emission Factor,ha,,,gg,,,,co2,1,1
Land Use,ef_lndu_conv_wetlands_to_pastures_gg_co2_ha,:math:\text{CO}_2 Land Use Conversion Emission Factor,ha,,,gg,,,,co2,1,1
Land Use,ef_lndu_conv_wetlands_to_settlements_gg_co2_ha,:math:\text{CO}_2 Land Use Conversion Emission Factor,ha,,,gg,,,,co2,1,1
Land Use,ef_lndu_conv_wetlands_to_shrublands_gg_co2_ha,:math:\text{CO}_2 Land Use Conversion Emission Factor,ha,,,gg,,,,co2,1,1
