iso_alpha_3,year,gdp_mmm_usd
SEN,2088,558.2537509355944
SEN,2089,575.0013634636622
SEN,2090,592.2514043675721
SEN,2091,610.0189464985993
SEN,2092,628.3195148935573
SEN,2093,647.169100340364
SEN,2094,666.5841733505749
SEN,2095,686.5816985510921
SEN,2096,707.179149507625
SEN,2097,727.8637096599065
SEN,2098,748.0119036096739
SEN,2099,767.3895182938486
SEN,2100,785.7624780959072
SGP,1979,49.063686776994494
SGP,1980,54.02549742075194
SGP,1981,59.86889522178047
SGP,1982,64.12078416043133
SGP,1983,69.60567603751461
SGP,1984,75.7254070747329
SGP,1985,75.25363778865731
SGP,1986,76.26429414415898
SGP,1987,84.49931262584528
SGP,1988,94.01731520002049
SGP,1989,103.56853425119058
SGP,1990,113.74
SGP,1991,121.35
SGP,1992,129.4
SGP,1993,144.23
SGP,1994,160.24
SGP,1995,171.73
SGP,1996,184.56
SGP,1997,199.91
SGP,1998,195.53
SGP,1999,206.71
SGP,2000,225.4
SGP,2001,222.98
SGP,2002,231.73
SGP,2003,242.27
SGP,2004,266.35
SGP,2005,285.97
SGP,2006,311.73
SGP,2007,339.85
SGP,2008,346.19
SGP,2009,346.63
SGP,2010,396.96
SGP,2011,421.63
SGP,2012,440.33
SGP,2013,461.54
SGP,2014,479.71
SGP,2015,493.99
SGP,2016,511.78
SGP,2017,535.04
SGP,2018,554.17
SGP,2019,561.55
SGP,2020,539.64
SGP,2021,587.57
SGP,2022,609.0
SGP,2023,615.54675
SGP,2024,628.47323175
SGP,2025,642.92811608025
SGP,2026,659.1491924489548
SGP,2027,675.5422328651603
SGP,2028,692.3159465072022
SGP,2029,709.6307683293473
SGP,2030,725.3193886219244
SGP,2031,739.858085577963
SGP,2032,753.2514518652365
SGP,2033,765.5446900094336
SGP,2034,776.6245274179626
SGP,2035,786.6518275029781
SGP,2036,795.8498289270617
SGP,2037,804.2945078265548
SGP,2038,811.8920944234239
SGP,2039,818.5375625618409
SGP,2040,824.3360736207821
SGP,2041,830.0400373231762
SGP,2042,835.6421029936456
SGP,2043,840.9094870659919
SGP,2044,845.8229772556796
SGP,2045,850.2859354587864
SGP,2046,854.2981961526458
SGP,2047,858.0220870116016
SGP,2048,861.6901985506804
SGP,2049,865.4497175397671
SGP,2050,869.392066636419
SGP,2051,873.4664120545601
SGP,2052,877.7250353038783
SGP,2053,882.0555444566983
SGP,2054,886.2827516853861
SGP,2055,890.3481888928745
SGP,2056,894.202359943671
SGP,2057,897.9700398328881
SGP,2058,901.7704958320516
SGP,2059,905.5631760719045
SGP,2060,909.3374796933713
SGP,2061,913.1588106291016
SGP,2062,917.0729916609897
SGP,2063,920.9167849387228
SGP,2064,924.7113898938553
SGP,2065,928.4958839981693
SGP,2066,932.2297174379557
SGP,2067,935.940942505599
SGP,2068,939.6908032143364
SGP,2069,943.554813243573
SGP,2070,947.6271932316927
SGP,2071,951.9131697163448
SGP,2072,956.3221399194465
SGP,2073,960.8156925551122
SGP,2074,965.3576500426689
SGP,2075,969.9490832329504
SGP,2076,974.593112968171
SGP,2077,979.22896310424
SGP,2078,983.8427372591381
SGP,2079,988.3912671960632
SGP,2080,992.8539567168033
SGP,2081,997.3584557412313
SGP,2082,1001.9033496992769
SGP,2083,1006.3817990283509
SGP,2084,1010.8708430385745
SGP,2085,1015.4669562979886
SGP,2086,1020.0799426463061
SGP,2087,1024.5671749240644
SGP,2088,1028.9357472456393
SGP,2089,1033.1635899047662
SGP,2090,1037.2199500257332
SGP,2091,1041.1525915790594
SGP,2092,1045.0022677934817
SGP,2093,1048.7885862995543
SGP,2094,1052.536395800787
SGP,2095,1056.2705293971526
SGP,2096,1060.0158403611204
SGP,2097,1063.7970983511184
SGP,2098,1067.6390554573159
SGP,2099,1071.5663990260084
SGP,2100,1075.603789400203
SLB,1979,0.6418798698589456
SLB,1980,0.6247866089246019
SLB,1981,0.6135591935622267
SLB,1982,0.6033127550297375
SLB,1983,0.6267876543279446
SLB,1984,0.6278531933403021
SLB,1985,0.6081888313248839
SLB,1986,0.6069663717739209
SLB,1987,0.6580790099410027
SLB,1988,0.6663049975652652
SLB,1989,0.694716242661448
SLB,1990,0.71
SLB,1991,0.75
SLB,1992,0.85
SLB,1993,0.88
SLB,1994,0.95
SLB,1995,1.05
SLB,1996,1.07
SLB,1997,1.06
SLB,1998,1.07
SLB,1999,1.07
SLB,2000,0.91
SLB,2001,0.84
SLB,2002,0.82
SLB,2003,0.87
SLB,2004,0.94
SLB,2005,1.01
SLB,2006,1.05
SLB,2007,1.09
SLB,2008,1.15
SLB,2009,1.19
SLB,2010,1.3
SLB,2011,1.4
SLB,2012,1.43
SLB,2013,1.51
SLB,2014,1.53
SLB,2015,1.55
SLB,2016,1.64
SLB,2017,1.69
SLB,2018,1.74
SLB,2019,1.77
SLB,2020,1.71
SLB,2021,1.7
SLB,2022,1.63
SLB,2023,1.678085
SLB,2024,1.7178891762
SLB,2025,1.7613517723578598
SLB,2026,1.8074815752759121
SLB,2027,1.860241962458216
SLB,2028,1.9149702809937366
SLB,2029,1.9717300001223912
SLB,2030,2.0302366066714774
SLB,2031,2.0905457079074745
SLB,2032,2.152714736268447
SLB,2033,2.216803010980555
SLB,2034,2.2828718018096334
SLB,2035,2.3509843950236267
SLB,2036,2.421206161644441
SLB,2037,2.4936046280706314
SLB,2038,2.568249549155277
SLB,2039,2.6452129838265077
SLB,2040,2.724569373341303
SLB,2041,2.8063064545415424
SLB,2042,2.890495648177789
SLB,2043,2.9772105176231225
SLB,2044,3.066526833151816
SLB,2045,3.158522638146371
SLB,2046,3.2532783172907624
SLB,2047,3.3508766668094854
SLB,2048,3.45140296681377
SLB,2049,3.554945055818183
SLB,2050,3.6615934074927283
SLB,2051,3.7714412097175103
SLB,2052,3.8845844460090353
SLB,2053,4.001121979389307
SLB,2054,4.121155638770986
SLB,2055,4.244790307934116
SLB,2056,4.372134017172139
SLB,2057,4.503298037687304
SLB,2058,4.638396978817923
SLB,2059,4.77754888818246
SLB,2060,4.920875354827935
SLB,2061,5.068501615472774
SLB,2062,5.220556663936956
SLB,2063,5.377173363855065
SLB,2064,5.538488564770717
SLB,2065,5.704643221713839
SLB,2066,5.875782518365255
SLB,2067,6.052055993916213
SLB,2068,6.2336176737337
SLB,2069,6.4206262039457105
SLB,2070,6.613244990064081
SLB,2071,6.811642339766005
SLB,2072,7.015991609958985
SLB,2073,7.226471358257755
SLB,2074,7.443265499005488
SLB,2075,7.666563463975652
SLB,2076,7.896560367894921
SLB,2077,8.133457178931769
SLB,2078,8.377460894299723
SLB,2079,8.628784721128714
SLB,2080,8.887648262762575
SLB,2081,9.154277710645452
SLB,2082,9.428906041964817
SLB,2083,9.71177322322376
SLB,2084,10.003126419920473
SLB,2085,10.303220212518088
SLB,2086,10.612316818893632
SLB,2087,10.93068632346044
SLB,2088,11.255053344928427
SLB,2089,11.58169806793519
SLB,2090,11.909262880903473
SLB,2091,12.238268873644577
SLB,2092,12.569445455030367
SLB,2093,12.902726589690666
SLB,2094,13.238159825166065
SLB,2095,13.575792408223025
SLB,2096,13.915671553043953
SLB,2097,14.257844109112403
SLB,2098,14.602357117036995
SLB,2099,14.949258364369319
SLB,2100,15.298593056642046
SLE,1979,5.772917405934863
SLE,1980,5.740589068461628
SLE,1981,5.848397331167337
SLE,1982,5.952498803662117
SLE,1983,5.858687422516402
SLE,1984,5.95828510869918
SLE,1985,5.556696692372855
SLE,1986,5.564031532006787
SLE,1987,5.696566763099188
SLE,1988,5.813802107083769
SLE,1989,6.101701587426557
SLE,1990,6.2
SLE,1991,6.34
SLE,1992,5.14
SLE,1993,5.21
SLE,1994,5.11
SLE,1995,4.7
SLE,1996,4.78
SLE,1997,4.5
SLE,1998,4.58
SLE,1999,4.49
SLE,2000,4.79
SLE,2001,4.48
SLE,2002,5.67
SLE,2003,6.21
SLE,2004,6.62
SLE,2005,6.9
SLE,2006,7.2
SLE,2007,7.77
SLE,2008,8.2
SLE,2009,8.46
SLE,2010,9.02
SLE,2011,9.56
SLE,2012,11.02
SLE,2013,13.34
SLE,2014,13.95
SLE,2015,11.09
SLE,2016,11.79
SLE,2017,12.23
SLE,2018,12.66
SLE,2019,13.32
SLE,2020,13.06
SLE,2021,13.6
SLE,2022,14.07
SLE,2023,14.5472544
SLE,2024,15.129871938719997
SLE,2025,15.813742150350139
SLE,2026,16.528207020702958
SLE,2027,17.26800956694962
SLE,2028,18.043343196505656
SLE,2029,18.861067510171292
SLE,2030,19.689582766618088
SLE,2031,20.527070219785838
SLE,2032,21.371591210573683
SLE,2033,22.221092532474707
SLE,2034,23.073412838047588
SLE,2035,23.926290079861236
SLE,2036,24.7773699691747
SLE,2037,25.624215424957512
SLE,2038,26.464316975035388
SLE,2039,27.29510406029168
SLE,2040,28.11395718210043
SLE,2041,28.957375897563445
SLE,2042,29.826097174490346
SLE,2043,30.72088008972506
SLE,2044,31.64250649241681
SLE,2045,32.59178168718932
SLE,2046,33.569535137805
SLE,2047,34.57662119193915
SLE,2048,35.61391982769733
SLE,2049,36.68233742252825
SLE,2050,37.78280754520409
SLE,2051,38.91629177156022
SLE,2052,40.083780524707024
SLE,2053,41.28629394044823
SLE,2054,42.52488275866168
SLE,2055,43.80062924142153
SLE,2056,45.11464811866418
SLE,2057,46.468087562224106
SLE,2058,47.862130189090834
SLE,2059,49.29799409476355
SLE,2060,50.77693391760646
SLE,2061,52.30024193513466
SLE,2062,53.8692491931887
SLE,2063,55.485326668984364
SLE,2064,57.14988646905389
SLE,2065,58.86438306312551
SLE,2066,60.63031455501927
SLE,2067,62.449223991669854
SLE,2068,64.32270071141996
SLE,2069,66.25238173276256
SLE,2070,68.23995318474543
SLE,2071,70.2871517802878
SLE,2072,72.39576633369643
SLE,2073,74.56763932370734
SLE,2074,76.80466850341855
SLE,2075,79.10880855852112
SLE,2076,81.48207281527675
SLE,2077,83.92653499973505
SLE,2078,86.44433104972711
SLE,2079,89.03766098121893
SLE,2080,91.7087908106555
SLE,2081,94.46005453497516
SLE,2082,97.29385617102442
SLE,2083,100.21267185615515
SLE,2084,103.21905201183982
SLE,2085,106.31562357219501
SLE,2086,109.50509227936087
SLE,2087,112.79024504774169
SLE,2088,116.17395239917394
SLE,2089,119.65917097114917
SLE,2090,123.24894610028365
SLE,2091,126.94641448329214
SLE,2092,130.75480691779092
SLE,2093,134.67745112532464
SLE,2094,138.7177746590844
SLE,2095,142.87930789885692
SLE,2096,147.16568713582265
SLE,2097,151.4204280844592
SLE,2098,155.56116400786917
SLE,2099,159.5399245963855
SLE,2100,163.30882479544852
SLV,1979,30.106698428360133
SLV,1980,27.509995688914067
SLV,1981,25.93504843572374
SLV,1982,24.299584281367
SLV,1983,24.672582900085985
SLV,1984,25.002455333460137
SLV,1985,25.15647045831425
SLV,1986,25.204267752185046
SLV,1987,25.83765100079746
SLV,1988,26.322882086592436
SLV,1989,26.576108212265453
SLV,1990,27.86
SLV,1991,28.27
SLV,1992,30.26
SLV,1993,32.02
SLV,1994,33.52
SLV,1995,35.11
SLV,1996,35.39
SLV,1997,36.5
SLV,1998,37.47
SLV,1999,38.28
SLV,2000,38.71
SLV,2001,39.05
SLV,2002,39.67
SLV,2003,40.29
SLV,2004,40.65
SLV,2005,41.74
SLV,2006,43.55
SLV,2007,44.35
SLV,2008,45.31
SLV,2009,44.35
SLV,2010,45.31
SLV,2011,47.02
SLV,2012,48.37
SLV,2013,49.43
SLV,2014,50.28
SLV,2015,51.49
SLV,2016,52.8
SLV,2017,54.01
SLV,2018,55.31
SLV,2019,56.62
SLV,2020,52.2
SLV,2021,58.03
SLV,2022,59.54
SLV,2023,61.6227092
SLV,2024,63.471390476
SLV,2025,64.931232456948
SLV,2026,66.4246508034578
SLV,2027,67.9524177719373
SLV,2028,69.51532338069187
SLV,2029,71.11417581844776
SLV,2030,72.8070756374989
SLV,2031,74.70477911393239
SLV,2032,76.79349900208773
SLV,2033,79.01562361048265
SLV,2034,81.31872692107297
SLV,2035,83.66528260489513
SLV,2036,86.05048013567867
SLV,2037,88.4748402465955
SLV,2038,90.94156024384209
SLV,2039,93.45939000379678
SLV,2040,96.05608790340781
SLV,2041,98.74047355341975
SLV,2042,101.48363246009563
SLV,2043,104.26810959932317
SLV,2044,107.09711097673295
SLV,2045,109.96704722301777
SLV,2046,112.8451648482923
SLV,2047,115.74799697843117
SLV,2048,118.69903782211134
SLV,2049,121.71115641760832
SLV,2050,124.78472460747736
SLV,2051,127.92034310319731
SLV,2052,131.09663288709086
SLV,2053,134.2876816203294
SLV,2054,137.4907796936827
SLV,2055,140.670546581139
SLV,2056,143.82950624901474
SLV,2057,146.98826094631255
SLV,2058,150.15601671903914
SLV,2059,153.3385459597849
SLV,2060,156.54898692903487
SLV,2061,159.803768999843
SLV,2062,163.09206259025885
SLV,2063,166.40915202602775
SLV,2064,169.75135756319924
SLV,2065,173.08685948887933
SLV,2066,176.3984351566886
SLV,2067,179.69399463966283
SLV,2068,182.98041273056742
SLV,2069,186.27974713574122
SLV,2070,189.6096254413389
SLV,2071,192.9703042180923
SLV,2072,196.32906822964918
SLV,2073,199.67025646148912
SLV,2074,202.98239857235095
SLV,2075,206.2272455815987
SLV,2076,209.41418468853564
SLV,2077,212.54036467317806
SLV,2078,215.57867757284654
SLV,2079,218.5432286041635
SLV,2080,221.44367291233374
SLV,2081,224.29528176876738
SLV,2082,227.09288159191104
SLV,2083,229.8471868521832
SLV,2084,232.56533728794105
SLV,2085,235.23145895769412
SLV,2086,237.8496034487028
SLV,2087,240.41833931411037
SLV,2088,242.93383188902195
SLV,2089,245.37452276428849
SLV,2090,247.71387657849593
SLV,2091,249.96314276444494
SLV,2092,252.1343854370404
SLV,2093,254.2305105451733
SLV,2094,256.25669171198797
SLV,2095,258.21760528833954
SLV,2096,260.11792563357386
SLV,2097,261.9623765245575
SLV,2098,263.7556211877122
SLV,2099,265.50228436492534
SLV,2100,267.20704773121184
SMR,1997,1.7
SMR,1998,1.83
SMR,1999,1.99
SMR,2000,2.04
SMR,2001,2.15
SMR,2002,2.16
SMR,2003,2.24
SMR,2004,2.34
SMR,2005,2.4
SMR,2006,2.49
SMR,2007,2.67
SMR,2008,2.65
SMR,2009,2.38
SMR,2010,2.25
SMR,2011,2.06
SMR,2012,1.92
SMR,2013,1.9
SMR,2014,1.89
SMR,2015,1.93
SMR,2016,1.98
SMR,2017,1.98
SMR,2018,2.01
SMR,2019,2.05
SMR,2020,1.92
SMR,2021,2.08
SMR,2022,2.1847696
SMR,2023,2.235106691584
SMR,2024,2.2641630785745916
SMR,2025,2.293597198596061
SMR,2026,2.32341396217781
SMR,2027,2.3536183436861213
SMR,2028,2.3842153821540406
SOM,2011,15.72161462946277
SOM,2012,15.910274005016324
SOM,2013,16.81
SOM,2014,18.08
SOM,2015,19.88
SOM,2016,21.15
SOM,2017,23.16
SOM,2018,23.86
SOM,2019,24.72
SOM,2020,24.09
SOM,2021,24.89
SOM,2022,25.49
SOM,2023,26.20372
SOM,2024,27.17325764
SOM,2025,28.233014687959994
SOM,2026,29.362335275478397
SOM,2027,30.566191021773008
SOM,2028,31.880537235709248
SOM,2029,33.31516141131616
SOM,2030,34.59890008585223
SOM,2031,35.706101101452404
SOM,2032,36.639744734763894
SOM,2033,37.410067515746434
SOM,2034,38.02969957777485
SOM,2035,38.52955526956756
SOM,2036,38.94025729767291
SOM,2037,39.26381652244607
SOM,2038,39.49129951014871
SOM,2039,39.620994915549716
SOM,2040,39.655925686042416
SOM,2041,39.677137616256594
SOM,2042,39.68060398603344
SOM,2043,39.65792795218895
SOM,2044,39.61283310761899
SOM,2045,39.54423328001633
SOM,2046,39.44857890085583
SOM,2047,39.33059643601278
SOM,2048,39.2033010637555
SOM,2049,39.07256991621683
SOM,2050,38.94304457900317
SOM,2051,38.81355161620672
SOM,2052,38.6750268714277
SOM,2053,38.51830668461748
SOM,2054,38.33779976567091
SOM,2055,38.13002161984601
SOM,2056,37.88728137173141
SOM,2057,37.63346958545439
SOM,2058,37.39703311684686
SOM,2059,37.19883290187618
SOM,2060,37.060591699075644
SOM,2061,36.995404208442984
SOM,2062,36.969071182941484
SOM,2063,36.93280225503047
SOM,2064,36.84583138994046
SOM,2065,36.65852196594949
SOM,2066,36.340343672659
SOM,2067,35.93542561149772
SOM,2068,35.5062539175247
SOM,2069,35.11015246258715
SOM,2070,34.80596707651977
SOM,2071,34.63459620995843
SOM,2072,34.55961013134202
SOM,2073,34.53162150922044
SOM,2074,34.501257410102305
SOM,2075,34.42010662150877
SOM,2076,34.25611380603862
SOM,2077,34.03356743960057
SOM,2078,33.796868671909586
SOM,2079,33.587195570955856
SOM,2080,33.44764990741583
SOM,2081,33.414872495412375
SOM,2082,33.468415305048275
SOM,2083,33.57248452810928
SOM,2084,33.69560834239343
SOM,2085,33.80461790839477
SOM,2086,33.878479905742765
SOM,2087,33.929283409291294
SOM,2088,33.979923038756304
SOM,2089,34.05712040819227
SOM,2090,34.18650974666974
SOM,2091,34.38846873596587
SOM,2092,34.65667528116738
SOM,2093,34.97772027865842
SOM,2094,35.33832041534729
SOM,2095,35.72513978643408
SOM,2096,36.12486663311665
SOM,2097,36.52421141903318
SOM,2098,36.909922388723295
SOM,2099,37.26876445667385
SOM,2100,37.5875312974438
SRB,1995,59.11
SRB,1996,62.82
SRB,1997,67.34
SRB,1998,69.59
SRB,1999,63.03
SRB,2000,66.9
SRB,2001,71.5
SRB,2002,76.06
SRB,2003,79.4
SRB,2004,86.57
SRB,2005,91.36
SRB,2006,96.02
SRB,2007,102.21
SRB,2008,107.99
SRB,2009,105.04
SRB,2010,105.81
SRB,2011,107.96
SRB,2012,107.22
SRB,2013,110.33
SRB,2014,108.57
SRB,2015,110.53
SRB,2016,114.22
SRB,2017,116.62
SRB,2018,121.87
SRB,2019,127.14
SRB,2020,126.0
SRB,2021,135.73
SRB,2022,139.19
SRB,2023,142.70872319999998
SRB,2024,147.65358045888
SRB,2025,154.23007093251852
SRB,2026,160.4146967769125
SRB,2027,166.83288879495677
SRB,2028,173.54791256895376
SRB,2029,180.49677098821468
SRB,2030,186.73759944694248
SRB,2031,192.4239896776864
SRB,2032,197.52619930433983
SRB,2033,202.01141181477198
SRB,2034,205.87525852767757
SRB,2035,209.10904223982993
SRB,2036,211.73281710237364
SRB,2037,213.76612068896668
SRB,2038,215.18037930846722
SRB,2039,215.95497874980794
SRB,2040,216.11266389965678
SRB,2041,216.25294077342485
SRB,2042,216.38515800479902
SRB,2043,216.53355645353395
SRB,2044,216.6702437270673
SRB,2045,216.78378360486687
SRB,2046,216.9171768614682
SRB,2047,217.05611592636606
SRB,2048,217.2197671737475
SRB,2049,217.45745240553316
SRB,2050,217.78177183501984
SRB,2051,218.17280979072632
SRB,2052,218.6139408350021
SRB,2053,219.10405054638468
SRB,2054,219.65142921388593
SRB,2055,220.22257669615578
SRB,2056,220.83367539748596
SRB,2057,221.49045087885264
SRB,2058,222.16056234092724
SRB,2059,222.86234198077094
SRB,2060,223.60915675205644
SRB,2061,224.4077005634056
SRB,2062,225.24868970892737
SRB,2063,226.1124445369699
SRB,2064,226.98514572175
SRB,2065,227.87734098139174
SRB,2066,228.77923136572736
SRB,2067,229.618161167335
SRB,2068,230.3828933072268
SRB,2069,231.03750711319537
SRB,2070,231.52078172986276
SRB,2071,231.7990468629549
SRB,2072,231.91708760180956
SRB,2073,231.94106011597168
SRB,2074,231.9253573780782
SRB,2075,231.93236551213812
SRB,2076,232.0209313224352
SRB,2077,232.1696585904443
SRB,2078,232.3775151759898
SRB,2079,232.65247525396296
SRB,2080,232.97362812816445
SRB,2081,233.31007535890018
SRB,2082,233.64684034473348
SRB,2083,233.97434246910825
SRB,2084,234.29459668280117
SRB,2085,234.5892837992274
SRB,2086,234.84534330108607
SRB,2087,235.08441862765122
SRB,2088,235.32703114354487
SRB,2089,235.58338797682114
SRB,2090,235.89261503392333
SRB,2091,236.28445523005215
SRB,2092,236.74329917872396
SRB,2093,237.2446377808417
SRB,2094,237.76743801865354
SRB,2095,238.29064428276592
SRB,2096,238.79330768631658
SRB,2097,239.25438997228417
SRB,2098,239.65297664678346
SRB,2099,239.9681320423179
SRB,2100,240.17893341808457
SSD,2011,35.75129209181713
SSD,2012,15.644690414815292
SSD,2013,18.603913704627747
SSD,2014,17.824862118424534
SSD,2015,17.49302815795079
SSD,2016,10.6857659702388
SSD,2017,5.783585959922299
SSD,2018,5.660742520783539
SSD,2019,5.703617087053943
SSD,2020,5.327488667094738
SSD,2021,5.604935198081247
SSD,2022,5.301923650135116
SSD,2023,5.298212303580021
SSD,2024,5.595071138949609
SSD,2025,5.975312173552625
SSD,2026,6.288299025203313
SSD,2027,6.623842661188162
SSD,2028,6.996831241439668
STP,1979,0.3462312562700409
STP,1980,0.34249195870232446
STP,1981,0.3071673380817667
STP,1982,0.31666802384863574
STP,1983,0.3044003046047396
STP,1984,0.2860449662370738
STP,1985,0.31264714809712163
STP,1986,0.29441356642009747
STP,1987,0.28578724892398866
STP,1988,0.29150013602997915
STP,1989,0.300638665294519
STP,1990,0.294165914830728
STP,1991,0.2976988474678451
STP,1992,0.2997827394001199
STP,1993,0.3030803495335212
STP,1994,0.3097481172232587
STP,1995,0.3159430795677239
STP,1996,0.3206822257612397
STP,1997,0.3238762207298217
STP,1998,0.3319731262480672
STP,1999,0.34027245440426884
STP,2000,0.341796875
STP,2001,0.35
STP,2002,0.36
STP,2003,0.39
STP,2004,0.41
STP,2005,0.43
STP,2006,0.47
STP,2007,0.49
STP,2008,0.52
STP,2009,0.54
STP,2010,0.55
STP,2011,0.56
STP,2012,0.57
STP,2013,0.6
STP,2014,0.63
STP,2015,0.64
STP,2016,0.67
STP,2017,0.7
STP,2018,0.73
STP,2019,0.75
STP,2020,0.77
STP,2021,0.78
STP,2022,0.78
STP,2023,0.77766
STP,2024,0.80021214
STP,2025,0.8330208377399998
STP,2026,0.8600856847581724
STP,2027,0.8880298686559653
STP,2028,0.9168819590885976
STP,2029,0.9475883358984747
STP,2030,0.9790224253320524
STP,2031,1.01118865212653
STP,2032,1.0440908923419054
STP,2033,1.0777324500667003
STP,2034,1.1121160342509193
STP,2035,1.1472437357145995
STP,2036,1.1831170043815442
STP,2037,1.2197366267889793
STP,2038,1.25710270392492
STP,2039,1.2952146294460039
STP,2040,1.3340710683293842
STP,2041,1.3740932003792656
STP,2042,1.4153159963906436
STP,2043,1.4577754762823631
STP,2044,1.501508740570834
STP,2045,1.546554002787959
STP,2046,1.5929506228715977
STP,2047,1.640739141557746
STP,2048,1.6899613158044784
STP,2049,1.740660155278613
STP,2050,1.7928799599369714
STP,2051,1.8466663587350804
STP,2052,1.9020663494971328
STP,2053,1.959128339982047
STP,2054,2.0179021901815086
STP,2055,2.0784392558869538
STP,2056,2.140792433563562
STP,2057,2.205016206570469
STP,2058,2.2711666927675833
STP,2059,2.339301693550611
STP,2060,2.409480744357129
STP,2061,2.481765166687843
STP,2062,2.5562181216884783
STP,2063,2.632904665339133
STP,2064,2.711891805299307
STP,2065,2.7916103465044344
STP,2066,2.8610125142159593
STP,2067,2.923345929360461
STP,2068,2.983604195246449
STP,2069,3.0467994104535285
STP,2070,3.1178667957308197
STP,2071,3.200005727288005
STP,2072,3.2896747158530717
STP,2073,3.38207264930026
STP,2074,3.4721207659534925
STP,2075,3.555159810337937
STP,2076,3.6279420923693966
STP,2077,3.693092848523831
STP,2078,3.755039765574134
STP,2079,3.8179342322751153
STP,2080,3.885785250681899
STP,2081,3.962220751623894
STP,2082,4.0448338234206975
STP,2083,4.129374451984785
STP,2084,4.2118855214509265
STP,2085,4.288521142748408
STP,2086,4.35645660653049
STP,2087,4.417311328753182
STP,2088,4.4741886721111745
STP,2089,4.530216338174594
STP,2090,4.5886960535486425
STP,2091,4.65222500684672
STP,2092,4.719693075723606
STP,2093,4.789037550968115
STP,2094,4.858199650604884
STP,2095,4.925126798225997
STP,2096,4.987768071634251
STP,2097,5.044075994175399
STP,2098,5.092008952319421
STP,2099,5.129524935479092
STP,2100,5.154588347785985
SUR,1979,6.956249129132103
SUR,1980,6.504092935738517
SUR,1981,6.627670701517548
SUR,1982,6.210127447321944
SUR,1983,5.893410947508524
SUR,1984,5.716608619083268
SUR,1985,5.665159141511518
SUR,1986,5.529195322115243
SUR,1987,5.042626133769102
SUR,1988,5.587229756216165
SUR,1989,5.715736040609136
SUR,1990,5.63
SUR,1991,5.78
SUR,1992,5.8
SUR,1993,5.41
SUR,1994,5.6
SUR,1995,5.6
SUR,1996,5.65
SUR,1997,5.98
SUR,1998,6.11
SUR,1999,6.03
SUR,2000,6.15
SUR,2001,6.41
SUR,2002,6.59
SUR,2003,7.01
SUR,2004,7.6
SUR,2005,7.95
SUR,2006,8.41
SUR,2007,8.84
SUR,2008,9.2
SUR,2009,9.48
SUR,2010,9.97
SUR,2011,10.55
SUR,2012,10.84
SUR,2013,11.15
SUR,2014,11.18
SUR,2015,10.8
SUR,2016,10.27
SUR,2017,10.43
SUR,2018,10.95
SUR,2019,11.07
SUR,2020,9.31
SUR,2021,9.08
SUR,2022,9.3
SUR,2023,9.499764
SUR,2024,9.78114700968
SUR,2025,10.073016436448851
SUR,2026,10.375206929542317
SUR,2027,10.686463137428587
SUR,2028,11.007057031551446
SUR,2029,11.33726874249799
SUR,2030,11.677386804772931
SUR,2031,12.02770840891612
SUR,2032,12.388539661183604
SUR,2033,12.760195851019112
SUR,2034,13.143001726549686
SUR,2035,13.537291778346177
SUR,2036,13.943410531696562
SUR,2037,14.36171284764746
SUR,2038,14.792564233076885
SUR,2039,15.236341160069191
SUR,2040,15.693431394871267
SUR,2041,16.164234336717406
SUR,2042,16.64916136681893
SUR,2043,17.148636207823497
SUR,2044,17.663095294058202
SUR,2045,18.19298815287995
SUR,2046,18.738777797466348
SUR,2047,19.300941131390335
SUR,2048,19.879969365332045
SUR,2049,20.4690063979088
SUR,2050,21.060783599492392
SUR,2051,21.654591306724367
SUR,2052,22.251328178737726
SUR,2053,22.849595844238817
SUR,2054,23.4466486558002
SUR,2055,24.042528522809306
SUR,2056,24.634842015476178
SUR,2057,25.226418007794404
SUR,2058,25.82044859886101
SUR,2059,26.413189531397656
SUR,2060,27.00275920515835
SUR,2061,27.589017518925353
SUR,2062,28.172755034948473
SUR,2063,28.751837804854407
SUR,2064,29.327650936945176
SUR,2065,29.89678294130609
SUR,2066,30.458103164187822
SUR,2067,31.014092776648514
SUR,2068,31.56642680207045
SUR,2069,32.119036723305584
SUR,2070,32.67630896363754
SUR,2071,33.23837923370096
SUR,2072,33.801800327607346
SUR,2073,34.36340228462809
SUR,2074,34.919020676940306
SUR,2075,35.46765080045474
SUR,2076,36.00647711164124
SUR,2077,36.53653830268042
SUR,2078,37.05703135235925
SUR,2079,37.568214451997996
SUR,2080,38.07152442238237
SUR,2081,38.57461831587161
SUR,2082,39.07371296696852
SUR,2083,39.56235835016356
SUR,2084,40.04082643331105
SUR,2085,40.50559765628513
SUR,2086,40.95433551511736
SUR,2087,41.385355641706575
SUR,2088,41.799567118547365
SUR,2089,42.203181102620114
SUR,2090,42.59750564955761
SUR,2091,42.98569609363518
SUR,2092,43.36933085293064
SUR,2093,43.74728235219373
SUR,2094,44.11880107009174
SUR,2095,44.483120225506966
SUR,2096,44.839471314263434
SUR,2097,45.18709068267518
SUR,2098,45.52521858298202
SUR,2099,45.853087891303915
SUR,2100,46.16993820006107
SVK,1992,62.04
SVK,1993,63.22
SVK,1994,67.15
SVK,1995,71.07
SVK,1996,75.78
SVK,1997,80.27
SVK,1998,83.54
SVK,1999,83.45
SVK,2000,84.42
SVK,2001,87.17
SVK,2002,91.1
SVK,2003,96.11
SVK,2004,101.18
SVK,2005,107.89
SVK,2006,117.05
SVK,2007,129.73
